Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY
504415365,0.0158,0.0010,-0.2272,-0.1778,0.2528,-0.0367,-0.0352,0.0622,-0.1812,-0.1753,-0.6259,-0.3317
504420365,0.0143,0.0003,-0.3424,-0.1014,0.3383,-0.0729,-0.0011,0.0609,-0.1848,-0.1764,-0.7291,-0.2197
504425365,0.0125,0.0001,-0.4041,-0.0125,0.3404,-0.0932,0.0319,0.0482,-0.1886,-0.1768,-0.7588,-0.0865
504430365,0.0105,-0.0002,-0.4346,-0.0232,0.3038,-0.1073,0.0387,0.0569,-0.1925,-0.1771,-0.7774,-0.0656
504435365,0.0083,-0.0004,-0.4823,-0.0202,0.2824,-0.1230,0.0505,0.0616,-0.1964,-0.1772,-0.7695,-0.0163
504440365,0.0057,-0.0005,-0.5513,0.0168,0.2980,-0.1485,0.0714,0.0656,-0.2004,-0.1771,-0.8064,0.0268
504445365,0.0028,-0.0004,-0.6035,0.0757,0.3175,-0.1699,0.0968,0.0609,-0.2045,-0.1765,-0.8147,0.1028
504450364,-0.0003,0.0001,-0.5855,0.1243,0.3065,-0.1726,0.1113,0.0495,-0.2082,-0.1758,-0.7490,0.1557
504455365,-0.0032,0.0008,-0.5434,0.1579,0.2845,-0.1667,0.1197,0.0361,-0.2114,-0.1748,-0.6413,0.2005
504460365,-0.0058,0.0015,-0.4948,0.1442,0.2922,-0.1606,0.1157,0.0337,-0.2142,-0.1738,-0.5513,0.1873
504465365,-0.0082,0.0022,-0.4640,0.1103,0.3111,-0.1556,0.1055,0.0381,-0.2164,-0.1732,-0.4478,0.1293
504470365,-0.0103,0.0027,-0.3726,0.1252,0.2549,-0.1346,0.0999,0.0250,-0.2179,-0.1726,-0.3087,0.1242
504475365,-0.0118,0.0033,-0.2782,0.1405,0.2387,-0.1105,0.0923,0.0090,-0.2187,-0.1719,-0.1558,0.1261
504480365,-0.0126,0.0040,-0.1341,0.1555,0.1886,-0.0716,0.0783,-0.0139,-0.2186,-0.1713,0.0312,0.1248
504485364,-0.0128,0.0048,0.0052,0.1717,0.1355,-0.0303,0.0630,-0.0379,-0.2174,-0.1707,0.2251,0.1133
504490365,-0.0124,0.0056,0.1026,0.2001,0.1404,-0.0005,0.0562,-0.0610,-0.2157,-0.1701,0.3549,0.1292
504495365,-0.0117,0.0066,0.1344,0.2514,0.1419,0.0143,0.0615,-0.0813,-0.2135,-0.1693,0.4320,0.1526
504500365,-0.0111,0.0078,0.1414,0.3048,0.1425,0.0207,0.0736,-0.0998,-0.2112,-0.1684,0.4624,0.1929
504505365,-0.0104,0.0096,0.1637,0.3314,0.1407,0.0313,0.0790,-0.1157,-0.2087,-0.1673,0.5077,0.2044
504510365,-0.0093,0.0112,0.2263,0.3076,0.1783,0.0518,0.0671,-0.1257,-0.2058,-0.1665,0.5781,0.1688
504515365,-0.0079,0.0119,0.3060,0.1194,0.3404,0.0747,0.0098,-0.0975,-0.2026,-0.1668,0.6427,-0.0506
504520365,-0.0060,0.0123,0.3839,0.0574,0.3948,0.0998,-0.0185,-0.0964,-0.1991,-0.1674,0.6992,-0.1391
504525365,-0.0039,0.0127,0.4148,0.0535,0.3713,0.1129,-0.0269,-0.1002,-0.1956,-0.1683,0.6901,-0.1785
504530365,-0.0018,0.0129,0.4026,0.0250,0.2955,0.1158,-0.0339,-0.0932,-0.1924,-0.1695,0.6463,-0.2261
504535365,0.0001,0.0127,0.3885,-0.0684,0.3136,0.1142,-0.0563,-0.0700,-0.1895,-0.1711,0.5730,-0.3318
504540365,0.0020,0.0120,0.3687,-0.1652,0.3478,0.1120,-0.0805,-0.0448,-0.1870,-0.1733,0.5084,-0.4342
504545365,0.0040,0.0108,0.3693,-0.2712,0.3337,0.1143,-0.1096,-0.0175,-0.1847,-0.1760,0.4464,-0.5417
504550365,0.0057,0.0089,0.3491,-0.4078,0.2616,0.1127,-0.1443,0.0215,-0.1828,-0.1794,0.3795,-0.6725
504555365,0.0074,0.0065,0.3222,-0.5150,0.2005,0.1076,-0.1715,0.0562,-0.1814,-0.1832,0.2928,-0.7612
504560365,0.0094,0.0039,0.3500,-0.5220,0.3230,0.1168,-0.1873,0.0581,-0.1800,-0.1869,0.2739,-0.7504
504565365,0.0110,0.0014,0.3204,-0.4398,0.3560,0.1110,-0.1720,0.0474,-0.1790,-0.1901,0.2011,-0.6348
504570365,0.0122,-0.0006,0.2019,-0.3958,0.3600,0.0813,-0.1517,0.0565,-0.1788,-0.1929,0.0442,-0.5574
504575365,0.0130,-0.0027,0.1142,-0.4215,0.4104,0.0570,-0.1485,0.0757,-0.1792,-0.1955,-0.0868,-0.5207
504580365,0.0132,-0.0050,0.0092,-0.4276,0.3856,0.0285,-0.1400,0.0967,-0.1803,-0.1979,-0.2165,-0.4894
504585365,0.0130,-0.0072,-0.0644,-0.3906,0.3041,0.0082,-0.1215,0.1017,-0.1818,-0.1998,-0.3047,-0.3777
504590365,0.0126,-0.0089,-0.1100,-0.2841,0.2378,-0.0054,-0.0916,0.0879,-0.1836,-0.2010,-0.3608,-0.2299
504595365,0.0119,-0.0096,-0.1567,-0.1127,0.2708,-0.0216,-0.0437,0.0549,-0.1857,-0.2010,-0.4201,-0.0025
504600365,0.0111,-0.0099,-0.2114,-0.0345,0.3221,-0.0395,-0.0165,0.0437,-0.1881,-0.2005,-0.4724,0.1077
504605365,0.0097,-0.0098,-0.3097,0.0034,0.2012,-0.0684,0.0130,0.0477,-0.1909,-0.1995,-0.5632,0.1956
504610365,0.0076,-0.0099,-0.4734,-0.0024,0.0961,-0.1161,0.0399,0.0725,-0.1944,-0.1983,-0.7036,0.2256
504615365,0.0051,-0.0099,-0.5412,0.0446,0.0466,-0.1402,0.0668,0.0716,-0.1981,-0.1968,-0.7418,0.3126
504620365,0.0021,-0.0097,-0.5935,0.0840,0.0823,-0.1642,0.0886,0.0724,-0.2020,-0.1950,-0.7768,0.3654
504625365,-0.0009,-0.0090,-0.5773,0.1402,0.1850,-0.1702,0.1051,0.0580,-0.2057,-0.1928,-0.7287,0.4285
504630365,-0.0038,-0.0082,-0.5556,0.1784,0.2638,-0.1730,0.1167,0.0462,-0.2090,-0.1905,-0.6636,0.4690
504635365,-0.0063,-0.0072,-0.4542,0.2043,0.2852,-0.1507,0.1132,0.0265,-0.2115,-0.1881,-0.5013,0.4816
504640365,-0.0085,-0.0061,-0.4108,0.2526,0.3707,-0.1448,0.1223,0.0083,-0.2135,-0.1855,-0.4115,0.5159
504645365,-0.0105,-0.0049,-0.3958,0.2954,0.3707,-0.1432,0.1329,-0.0039,-0.2152,-0.1828,-0.3333,0.5277
504650365,-0.0120,-0.0032,-0.2645,0.3558,0.3001,-0.1098,0.1347,-0.0364,-0.2160,-0.1800,-0.1594,0.5617
504655365,-0.0120,-0.0015,0.0345,0.3598,0.2922,-0.0265,0.0963,-0.0810,-0.2150,-0.1774,0.1962,0.5186
504660365,-0.0114,0.0004,0.1491,0.3787,0.1963,0.0110,0.0868,-0.1053,-0.2132,-0.1750,0.3567,0.4965
504665365,-0.0101,0.0022,0.2474,0.4090,0.1874,0.0457,0.0778,-0.1306,-0.2107,-0.1726,0.4990,0.4657
504670365,-0.0089,0.0042,0.2651,0.4575,0.1691,0.0576,0.0873,-0.1514,-0.2080,-0.1702,0.5438,0.4776
504675365,-0.0078,0.0068,0.2462,0.5354,0.1309,0.0587,0.1084,-0.1721,-0.2053,-0.1678,0.5420,0.4876
504680365,-0.0065,0.0096,0.2804,0.5672,0.0775,0.0746,0.1165,-0.1940,-0.2024,-0.1653,0.5926,0.4980
504685365,-0.0050,0.0124,0.3338,0.5507,0.0891,0.0938,0.1077,-0.2049,-0.1992,-0.1632,0.6391,0.4207
504690365,-0.0030,0.0150,0.3952,0.4820,0.2384,0.1144,0.0844,-0.2080,-0.1957,-0.1616,0.6881,0.3127
504695365,-0.0010,0.0171,0.3971,0.3958,0.4223,0.1170,0.0626,-0.1958,-0.1924,-0.1608,0.6531,0.1665
504700365,0.0012,0.0184,0.4337,0.2303,0.3670,0.1322,0.0201,-0.1664,-0.1892,-0.1610,0.6493,-0.0348
504705365,0.0034,0.0189,0.4557,0.0776,0.3258,0.1430,-0.0215,-0.1340,-0.1861,-0.1622,0.6255,-0.2419
504710365,0.0055,0.0186,0.4001,-0.0861,0.3884,0.1324,-0.0576,-0.0897,-0.1834,-0.1644,0.5332,-0.4326
504715365,0.0074,0.0176,0.3757,-0.2288,0.4156,0.1273,-0.0938,-0.0494,-0.1812,-0.1674,0.4415,-0.6094
504720365,0.0092,0.0161,0.3555,-0.3186,0.3615,0.1247,-0.1172,-0.0214,-0.1794,-0.1709,0.3677,-0.7069
504725365,0.0107,0.0141,0.3396,-0.3842,0.2549,0.1216,-0.1355,0.0040,-0.1780,-0.1748,0.2822,-0.7761
504730365,0.0125,0.0121,0.3488,-0.4264,0.2021,0.1273,-0.1534,0.0184,-0.1767,-0.1789,0.2414,-0.8182
504735365,0.0146,0.0102,0.3922,-0.4203,0.2619,0.1404,-0.1658,0.0153,-0.1756,-0.1829,0.2213,-0.8044
504740365,0.0167,0.0081,0.3732,-0.3955,0.3392,0.1389,-0.1660,0.0141,-0.1748,-0.1867,0.1623,-0.7575
504745365,0.0185,0.0061,0.3225,-0.3711,0.2879,0.1284,-0.1589,0.0194,-0.1746,-0.1903,0.0554,-0.7077
504750365,0.0199,0.0038,0.2529,-0.4313,0.2555,0.1125,-0.1684,0.0462,-0.1748,-0.1939,-0.0561,-0.7259
504755365,0.0211,0.0017,0.1830,-0.4395,0.3203,0.0945,-0.1669,0.0600,-0.1756,-0.1974,-0.1622,-0.6948
504760364,0.0216,-0.0005,0.0644,-0.4035,0.3267,0.0626,-0.1469,0.0718,-0.1772,-0.2005,-0.3125,-0.6168
504765365,0.0214,-0.0022,-0.0812,-0.3024,0.3181,0.0224,-0.1059,0.0713,-0.1796,-0.2028,-0.4738,-0.4722
504770365,0.0204,-0.0034,-0.2193,-0.2086,0.3921,-0.0213,-0.0651,0.0713,-0.1828,-0.2045,-0.6472,-0.3370
504775365,0.0191,-0.0041,-0.3005,-0.1042,0.4409,-0.0484,-0.0271,0.0586,-0.1864,-0.2054,-0.7275,-0.1780
504780365,0.0176,-0.0045,-0.3308,-0.0803,0.4705,-0.0633,-0.0127,0.0579,-0.1903,-0.2059,-0.7708,-0.1091
504785365,0.0162,-0.0051,-0.3314,-0.0944,0.4302,-0.0679,-0.0114,0.0628,-0.1941,-0.2063,-0.7650,-0.0790
504790365,0.0147,-0.0056,-0.3433,-0.0950,0.3841,-0.0747,-0.0059,0.0658,-0.1979,-0.2065,-0.7607,-0.0368
504795365,0.0126,-0.0058,-0.4762,-0.0086,0.3795,-0.1150,0.0373,0.0631,-0.2022,-0.2060,-0.8626,0.1005
504800365,0.0101,-0.0057,-0.5348,0.0550,0.3710,-0.1368,0.0649,0.0577,-0.2067,-0.2051,-0.8862,0.1885
504805365,0.0072,-0.0052,-0.5400,0.1038,0.3041,-0.1449,0.0846,0.0486,-0.2109,-0.2038,-0.8530,0.2607
504810365,0.0044,-0.0046,-0.5253,0.1280,0.2183,-0.1465,0.0946,0.0435,-0.2149,-0.2023,-0.7900,0.2854
504815365,0.0018,-0.0041,-0.4924,0.0895,0.1981,-0.1439,0.0865,0.0498,-0.2185,-0.2011,-0.7149,0.2450
504820365,-0.0005,-0.0037,-0.4420,0.0843,0.3206,-0.1355,0.0788,0.0444,-0.2215,-0.2000,-0.5983,0.2213
504825365,-0.0027,-0.0032,-0.4074,0.1252,0.4751,-0.1330,0.0850,0.0298,-0.2241,-0.1987,-0.5201,0.2568
504830365,-0.0048,-0.0024,-0.3821,0.2046,0.4947,-0.1284,0.1005,0.0089,-0.2262,-0.1972,-0.4255,0.3023
504835365,-0.0066,-0.0013,-0.3305,0.2477,0.4257,-0.1152,0.1094,-0.0106,-0.2277,-0.1954,-0.3084,0.3562
504840365,-0.0078,-0.0003,-0.2230,0.2037,0.3737,-0.0869,0.0876,-0.0151,-0.2285,-0.1940,-0.1510,0.2859
504845365,-0.0080,0.0006,0.0009,0.1903,0.3450,-0.0254,0.0563,-0.0441,-0.2279,-0.1927,0.1083,0.2554
504850365,-0.0077,0.0014,0.0348,0.2010,0.2717,-0.0110,0.0520,-0.0515,-0.2270,-0.1916,0.1832,0.2217
504855365,-0.0073,0.0024,0.0712,0.2563,0.2207,0.0036,0.0596,-0.0717,-0.2258,-0.1904,0.2514,0.2508
504860365,-0.0070,0.0039,0.0791,0.3344,0.2629,0.0087,0.0780,-0.0967,-0.2243,-0.1888,0.2895,0.3153
504865365,-0.0066,0.0058,0.1170,0.3729,0.3313,0.0210,0.0840,-0.1177,-0.2226,-0.1871,0.3446,0.3333
504870365,-0.0058,0.0075,0.1912,0.3235,0.3661,0.0431,0.0634,-0.1205,-0.2205,-0.1859,0.4190,0.2412
504875365,-0.0044,0.0087,0.2825,0.2214,0.3563,0.0720,0.0281,-0.1138,-0.2180,-0.1853,0.5068,0.1135
504880365,-0.0027,0.0096,0.3406,0.1463,0.3878,0.0907,0.0010,-0.1066,-0.2153,-0.1853,0.5359,-0.0013
504885365,-0.0008,0.0102,0.3680,0.1145,0.4605,0.1026,-0.0120,-0.1083,-0.2126,-0.1856,0.5420,-0.0423
504890365,0.0011,0.0105,0.4221,0.0858,0.3527,0.1213,-0.0269,-0.1080,-0.2098,-0.1861,0.5476,-0.0991
504895365,0.0033,0.0106,0.4032,-0.0177,0.3404,0.1217,-0.0510,-0.0837,-0.2074,-0.1871,0.4942,-0.2141
504900365,0.0052,0.0100,0.3662,-0.1439,0.3438,0.1151,-0.0800,-0.0483,-0.2053,-0.1889,0.4088,-0.3613
504905365,0.0070,0.0087,0.3274,-0.2795,0.3410,0.1090,-0.1118,-0.0103,-0.2036,-0.1914,0.3380,-0.4949
504910365,0.0084,0.0068,0.2700,-0.4068,0.2992,0.0951,-0.1390,0.0324,-0.2025,-0.1945,0.2243,-0.6199
504915365,0.0095,0.0044,0.2447,-0.4856,0.2662,0.0892,-0.1605,0.0610,-0.2017,-0.1980,0.1558,-0.6890
504920365,0.0109,0.0020,0.2498,-0.4945,0.3139,0.0901,-0.1698,0.0676,-0.2012,-0.2013,0.0993,-0.6710
504925365,0.0126,-0.0005,0.2923,-0.4753,0.3740,0.1038,-0.1804,0.0623,-0.2007,-0.2045,0.1068,-0.6323
504930365,0.0140,-0.0028,0.2416,-0.4536,0.4208,0.0922,-0.1745,0.0662,-0.2006,-0.2073,0.0188,-0.5621
504935365,0.0144,-0.0053,0.0220,-0.4838,0.5506,0.0325,-0.1594,0.1057,-0.2017,-0.2100,-0.2218,-0.5541
504940365,0.0143,-0.0077,-0.0641,-0.4749,0.4699,0.0084,-0.1468,0.1204,-0.2034,-0.2124,-0.3352,-0.4795
504945365,0.0137,-0.0100,-0.1347,-0.4151,0.3658,-0.0118,-0.1251,0.1229,-0.2055,-0.2143,-0.4165,-0.3716
504950365,0.0129,-0.0117,-0.1973,-0.2984,0.2610,-0.0310,-0.0882,0.1092,-0.2079,-0.2153,-0.4906,-0.1952
504955365,0.0118,-0.0126,-0.2651,-0.1347,0.2717,-0.0542,-0.0401,0.0838,-0.2108,-0.2153,-0.5682,0.0024
504960365,0.0103,-0.0129,-0.3421,-0.0541,0.3429,-0.0800,-0.0068,0.0736,-0.2139,-0.2145,-0.6349,0.1453
504965365,0.0084,-0.0131,-0.4200,-0.0553,0.3273,-0.1054,0.0088,0.0841,-0.2174,-0.2136,-0.6890,0.1896
504970365,0.0062,-0.0135,-0.4737,-0.0861,0.2653,-0.1252,0.0145,0.1005,-0.2210,-0.2126,-0.7230,0.1965
504975365,0.0040,-0.0143,-0.4823,-0.1170,0.2216,-0.1350,0.0128,0.1137,-0.2246,-0.2116,-0.7243,0.1955
504980365,0.0017,-0.0144,-0.4447,0.0254,0.2983,-0.1304,0.0436,0.0754,-0.2278,-0.2098,-0.6364,0.3736
504985365,-0.0005,-0.0141,-0.4236,0.1051,0.3817,-0.1312,0.0623,0.0543,-0.2307,-0.2075,-0.5791,0.4634
504990365,-0.0026,-0.0134,-0.4704,0.1717,0.3539,-0.1460,0.0890,0.0434,-0.2335,-0.2047,-0.5653,0.5475
504995364,-0.0049,-0.0123,-0.4297,0.2254,0.2451,-0.1395,0.1034,0.0266,-0.2360,-0.2017,-0.4866,0.5999
505000365,-0.0071,-0.0112,-0.4032,0.2474,0.2454,-0.1370,0.1100,0.0175,-0.2380,-0.1987,-0.4158,0.6088
505005365,-0.0087,-0.0098,-0.2950,0.2938,0.2720,-0.1117,0.1105,-0.0092,-0.2394,-0.1955,-0.2675,0.6371
505010365,-0.0096,-0.0082,-0.1429,0.3674,0.3249,-0.0718,0.1093,-0.0500,-0.2397,-0.1921,-0.0687,0.6779
505015365,-0.0097,-0.0062,-0.0067,0.4368,0.3859,-0.0349,0.1086,-0.0885,-0.2392,-0.1886,0.0968,0.7027
505020365,-0.0094,-0.0038,0.0846,0.4850,0.3979,-0.0059,0.1096,-0.1190,-0.2381,-0.1850,0.2365,0.7101
505025365,-0.0091,-0.0014,0.0965,0.4982,0.3410,0.0012,0.1146,-0.1290,-0.2367,-0.1816,0.2720,0.6773
505030365,-0.0084,0.0010,0.1658,0.4933,0.3053,0.0250,0.1052,-0.1419,-0.2348,-0.1786,0.3716,0.6061
505035365,-0.0075,0.0036,0.2190,0.5186,0.3062,0.0437,0.1074,-0.1629,-0.2326,-0.1756,0.4382,0.5945
505040365,-0.0064,0.0063,0.2373,0.5266,0.3389,0.0529,0.1078,-0.1737,-0.2303,-0.1730,0.4614,0.5315
505045365,-0.0050,0.0088,0.2596,0.4759,0.4107,0.0623,0.0964,-0.1744,-0.2280,-0.1707,0.4762,0.4516
505050365,-0.0035,0.0110,0.2996,0.4038,0.4721,0.0749,0.0752,-0.1682,-0.2255,-0.1691,0.4842,0.3201
505055365,-0.0018,0.0128,0.3690,0.3470,0.4406,0.0993,0.0533,-0.1695,-0.2228,-0.1680,0.5424,0.2165
505060365,0.0002,0.0142,0.4007,0.2425,0.3215,0.1117,0.0266,-0.1506,-0.2202,-0.1677,0.5168,0.0640
505065365,0.0023,0.0148,0.3965,0.1020,0.3087,0.1161,-0.0075,-0.1205,-0.2178,-0.1683,0.4837,-0.1073
505070364,0.0041,0.0148,0.3448,-0.0257,0.4089,0.1044,-0.0358,-0.0842,-0.2159,-0.1697,0.3871,-0.2795
505075365,0.0055,0.0139,0.2740,-0.2138,0.3426,0.0898,-0.0744,-0.0286,-0.2144,-0.1721,0.2898,-0.4856
505080365,0.0068,0.0124,0.2807,-0.3201,0.2305,0.0937,-0.1054,0.0029,-0.2132,-0.1752,0.2452,-0.6222
505085365,0.0083,0.0106,0.3005,-0.3922,0.2100,0.1003,-0.1308,0.0225,-0.2121,-0.1787,0.2139,-0.6952
505090365,0.0100,0.0086,0.3180,-0.4169,0.2461,0.1060,-0.1467,0.0312,-0.2113,-0.1823,0.1747,-0.7223
505095365,0.0119,0.0064,0.3299,-0.4472,0.2445,0.1137,-0.1648,0.0418,-0.2105,-0.1860,0.1558,-0.7529
505100365,0.0136,0.0039,0.2917,-0.4710,0.1978,0.1060,-0.1720,0.0583,-0.2102,-0.1898,0.0639,-0.7550
505105365,0.0149,0.0015,0.2269,-0.4514,0.1938,0.0913,-0.1661,0.0673,-0.2103,-0.1934,-0.0338,-0.7082
505110365,0.0160,-0.0008,0.1796,-0.4355,0.3151,0.0784,-0.1624,0.0720,-0.2109,-0.1966,-0.1188,-0.6450
505115365,0.0169,-0.0031,0.1362,-0.4346,0.4192,0.0672,-0.1634,0.0801,-0.2118,-0.1996,-0.1828,-0.6042
505120365,0.0168,-0.0053,-0.0580,-0.4148,0.3163,0.0157,-0.1335,0.1056,-0.2138,-0.2022,-0.3963,-0.5189
505125365,0.0162,-0.0071,-0.1631,-0.3204,0.2693,-0.0145,-0.0986,0.1028,-0.2164,-0.2041,-0.5126,-0.3804
505130365,0.0151,-0.0084,-0.2401,-0.2199,0.3517,-0.0400,-0.0635,0.0900,-0.2194,-0.2051,-0.5929,-0.2081
505135365,0.0137,-0.0094,-0.3137,-0.1658,0.4373,-0.0659,-0.0398,0.0890,-0.2227,-0.2057,-0.6662,-0.1066
505140365,0.0120,-0.0101,-0.3916,-0.1246,0.4428,-0.0919,-0.0148,0.0897,-0.2264,-0.2057,-0.7323,0.0017
505145365,0.0100,-0.0107,-0.4487,-0.1057,0.3670,-0.1119,0.0017,0.0961,-0.2302,-0.2054,-0.7694,0.0587
505150365,0.0076,-0.0113,-0.5247,-0.0864,0.2375,-0.1378,0.0225,0.1062,-0.2343,-0.2048,-0.8278,0.1155
505155364,0.0047,-0.0118,-0.5971,-0.0446,0.1764,-0.1641,0.0471,0.1102,-0.2387,-0.2039,-0.8664,0.1885
505160365,0.0017,-0.0122,-0.5870,-0.0476,0.1947,-0.1691,0.0499,0.1117,-0.2427,-0.2027,-0.8111,0.2245
505165365,-0.0010,-0.0121,-0.5208,0.0321,0.3661,-0.1629,0.0622,0.0866,-0.2464,-0.2012,-0.7260,0.3065
505170365,-0.0030,-0.0118,-0.3754,0.0840,0.3710,-0.1265,0.0575,0.0548,-0.2489,-0.1994,-0.5114,0.3702
505175365,-0.0049,-0.0113,-0.4038,0.1591,0.3264,-0.1365,0.0827,0.0413,-0.2514,-0.1971,-0.4926,0.4523
505180365,-0.0070,-0.0103,-0.3842,0.2324,0.2693,-0.1332,0.1012,0.0217,-0.2534,-0.1945,-0.4127,0.5149
505185365,-0.0087,-0.0089,-0.3109,0.2993,0.3505,-0.1174,0.1100,-0.0060,-0.2549,-0.1917,-0.2912,0.5616
505190365,-0.0098,-0.0073,-0.1970,0.3384,0.3792,-0.0876,0.1070,-0.0339,-0.2555,-0.1888,-0.1232,0.5772
505195365,-0.0103,-0.0057,-0.0736,0.3598,0.3322,-0.0535,0.0995,-0.0587,-0.2553,-0.1859,0.0351,0.5784
505200365,-0.0099,-0.0041,0.0501,0.3629,0.3035,-0.0154,0.0836,-0.0798,-0.2543,-0.1833,0.2017,0.5358
505205365,-0.0094,-0.0022,0.1124,0.4151,0.3062,0.0052,0.0884,-0.1054,-0.2529,-0.1805,0.2934,0.5508
505210365,-0.0090,-0.0000,0.1185,0.4777,0.2873,0.0122,0.1022,-0.1254,-0.2512,-0.1777,0.3384,0.5515
505215365,-0.0081,0.0024,0.2010,0.5290,0.2027,0.0393,0.1086,-0.1556,-0.2490,-0.1748,0.4333,0.5825
505220365,-0.0069,0.0050,0.2410,0.4814,0.2235,0.0552,0.0937,-0.1575,-0.2466,-0.1724,0.4871,0.4798
505225365,-0.0057,0.0072,0.2266,0.4090,0.3343,0.0539,0.0808,-0.1475,-0.2442,-0.1705,0.4651,0.3775
505230365,-0.0045,0.0088,0.2388,0.3137,0.4495,0.0588,0.0566,-0.1326,-0.2419,-0.1694,0.4592,0.2348
505235365,-0.0031,0.0103,0.2966,0.2703,0.4342,0.0772,0.0394,-0.1333,-0.2395,-0.1686,0.4932,0.1504
505240365,-0.0016,0.0114,0.3259,0.2068,0.2916,0.0894,0.0223,-0.1230,-0.2371,-0.1684,0.4845,0.0448
505245365,0.0001,0.0121,0.3253,0.0983,0.3038,0.0918,-0.0033,-0.1001,-0.2348,-0.1688,0.4409,-0.0864
505250365,0.0017,0.0121,0.2914,-0.0052,0.3801,0.0833,-0.0260,-0.0718,-0.2331,-0.1699,0.3532,-0.2209
505255365,0.0031,0.0118,0.2648,-0.1014,0.4024,0.0787,-0.0481,-0.0460,-0.2316,-0.1716,0.2953,-0.3290
505260365,0.0041,0.0104,0.2025,-0.2981,0.2546,0.0650,-0.0890,0.0143,-0.2306,-0.1743,0.1974,-0.5454
505265365,0.0053,0.0088,0.2505,-0.3488,0.2833,0.0795,-0.1147,0.0243,-0.2295,-0.1774,0.2189,-0.6101
505270365,0.0067,0.0072,0.2834,-0.3473,0.3838,0.0885,-0.1259,0.0227,-0.2285,-0.1804,0.2081,-0.6064
505275365,0.0083,0.0052,0.2685,-0.3690,0.4015,0.0865,-0.1355,0.0337,-0.2277,-0.1834,0.1497,-0.6113
505280365,0.0095,0.0030,0.2132,-0.4307,0.3410,0.0753,-0.1480,0.0596,-0.2274,-0.1867,0.0670,-0.6460
505285365,0.0104,0.0009,0.1292,-0.4313,0.3126,0.0540,-0.1419,0.0759,-0.2277,-0.1898,-0.0517,-0.6183
505290365,0.0108,-0.0013,0.0446,-0.4197,0.4296,0.0300,-0.1334,0.0869,-0.2285,-0.1926,-0.1601,-0.5608
505295365,0.0110,-0.0037,0.0076,-0.4444,0.5255,0.0183,-0.1400,0.1015,-0.2295,-0.1953,-0.2131,-0.5448
505300365,0.0110,-0.0062,-0.0535,-0.4591,0.4596,0.0023,-0.1385,0.1186,-0.2309,-0.1978,-0.2820,-0.5114
505305365,0.0106,-0.0080,-0.1155,-0.3241,0.2949,-0.0138,-0.0994,0.1018,-0.2327,-0.1995,-0.3491,-0.3319
505310365,0.0095,-0.0092,-0.2590,-0.1970,0.2922,-0.0548,-0.0490,0.0926,-0.2351,-0.2002,-0.4828,-0.1400
505315365,0.0079,-0.0099,-0.3500,-0.1035,0.3704,-0.0844,-0.0142,0.0843,-0.2379,-0.2003,-0.5592,-0.0097
505320365,0.0061,-0.0103,-0.3809,-0.0458,0.3808,-0.0974,0.0084,0.0743,-0.2407,-0.1997,-0.5687,0.1096
505325365,0.0043,-0.0107,-0.3961,-0.0354,0.3404,-0.1063,0.0176,0.0757,-0.2436,-0.1989,-0.5667,0.1577
505330365,0.0025,-0.0111,-0.4056,-0.0501,0.2546,-0.1131,0.0211,0.0823,-0.2464,-0.1980,-0.5596,0.1825
505335365,0.0005,-0.0116,-0.4194,-0.0535,0.1981,-0.1209,0.0249,0.0884,-0.2491,-0.1970,-0.5418,0.1970
505340365,-0.0016,-0.0120,-0.4261,-0.0220,0.2418,-0.1286,0.0353,0.0840,-0.2517,-0.1958,-0.5154,0.2483
505345365,-0.0038,-0.0120,-0.4279,0.0415,0.3585,-0.1361,0.0513,0.0711,-0.2541,-0.1942,-0.4840,0.3128
505350365,-0.0061,-0.0113,-0.4520,0.1799,0.3215,-0.1464,0.0906,0.0435,-0.2564,-0.1920,-0.4563,0.4488
505355365,-0.0080,-0.0104,-0.3647,0.2330,0.2451,-0.1263,0.0972,0.0197,-0.2580,-0.1895,-0.3287,0.5028
505360365,-0.0095,-0.0092,-0.2715,0.2636,0.2509,-0.1036,0.0953,-0.0013,-0.2589,-0.1869,-0.1875,0.5154
505365365,-0.0104,-0.0077,-0.1451,0.3030,0.2793,-0.0711,0.0906,-0.0303,-0.2591,-0.1842,-0.0244,0.5347
505370365,-0.0107,-0.0062,-0.0254,0.3378,0.3206,-0.0378,0.0832,-0.0576,-0.2584,-0.1816,0.1347,0.5293
505375365,-0.0104,-0.0046,0.0812,0.3677,0.3078,-0.0063,0.0776,-0.0830,-0.2570,-0.1789,0.2672,0.5289
505380365,-0.0100,-0.0027,0.1197,0.3910,0.2619,0.0087,0.0803,-0.0991,-0.2554,-0.1763,0.3370,0.5243
505385365,-0.0092,-0.0006,0.1323,0.4038,0.2662,0.0146,0.0843,-0.1091,-0.2536,-0.1738,0.3479,0.4961
505390365,-0.0086,0.0015,0.1491,0.3968,0.3105,0.0226,0.0808,-0.1153,-0.2517,-0.1716,0.3841,0.4383
505395365,-0.0078,0.0035,0.1732,0.3861,0.3074,0.0318,0.0791,-0.1227,-0.2497,-0.1696,0.4069,0.4090
505400365,-0.0067,0.0050,0.2330,0.2856,0.3673,0.0485,0.0478,-0.1104,-0.2475,-0.1683,0.4393,0.2539
